NUM_CONTRATO,NUM_HACIENDA,ID_OBRA_COMPLEMENTARIA,OC_NUMERO_CONTRATO,NUM_LICITACION,OBJETO,MODALIDAD,TIPO_CONTRATO,TIPO_OBRA,TOTAL_CONTRATO,AVANCE,FECHA_AVANCE,DOCUMENTOS,FOTOGRAFIAS,MUNICIPIO,LOCALIDAD,LATITUD,LONGITUD,BENEFICIADOS,ORGANISMO,UA_SOLICITANTE,UA_RESPONSABLE,CONTRATISTA,RESIDENTE,SUPERVISOR_EXTERNO,FECHA_CONTRATO,FECHA_INICIO,FECHA_TERMINO,FECHA_ENTREGA,EJERCICIO
ISIE-FP100-16-005,,0,,,"REHABILITACIONES ELÉCTRICAS, DESMONTAJE DE PUERTAS Y BASTIDORES,  REHABILITACION DE FIRME DE CONCRETO, VITROPISO,  PINTURA Y RESANES GENERALES, EN JARDIN DE NIÑOS VILLA JUÁREZ, DE LA LOCALIDAD DE VILLA JUAREZ Y MUNICIPIO DE BENITO JUAREZ, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,336538.42,100,03/03/2017,2,8,"BENITO JUÁREZ","DOMICILIO CONOCIDO",27.125915237954082,-109.82247412204742,128,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"CI CONSTRUCCIONES, S.A. DE C.V.","ING. ABEHEL MENDOZA ROJO","Ing. Jesús Ignacio Hernandez García",12/02/2016,13/02/2016,28/03/2016,09/04/2016,2016
ISIE-FP100-16-039,,0,,,"(15-FP-0040) REHABILITACION DE EQUIPO DE BOMBEO EN CISTERNA, HABILITACION DE REGISTRO SANITARIO, CONSTRUCCION DE CASETA DE PROTECCION, HABILITACION DE TUBERIA HIDRAULICA, SANITARIA Y ELECTRICA Y SUMINISTRO E INSTALACION DE EQUIPO HIDRONEUMATICO, HABILITACION DE SALIDA DE VOZ Y DATOS, EN JARDIN DE NIÑOS LAS HIGUERILLAS, DE LA LOCALIDAD DE MIGUEL ALEMAN (LA DOCE) Y MUNICIPIO DE HERMOSILLO, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,81392.88,100,22/06/2016,2,8,HERMOSILLO,"GUADALUPE VICTORIA 212, AGUAYO PORCHAS, 83345 MIGUEL ALEMÁN, SON., MÉXICO",28.84333919570638,-111.48591041564941,147,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"INDUSTRIAS VISUALES SO3,SAPI DE C.V.","ARQ. LOPE SARACHO CASTAÑOS","Ing. Rodrigo Manuel Gonzalez Valle",18/03/2016,19/03/2016,02/05/2016,27/06/2016,2016
ISIE-FP100-16-056,,0,,IO-926055986-E11-2016,"REHABILITACIÓN DE PINTURA, APLANADO, SISTEMA ELÉCTRICO, TUBERÍA, MUEBLES SANITARIOS, MINISPLITS, RAMPAS, CERCADO, PISOS, LETRA INSTALACION EN TELESECUNDARIA 129, DE LA LOCALIDAD DE JITONHUECA Y MUNICIPIO DE ETCHOJOA, SONORA.","LICITACIÓN SIMPLIFICADA","OBRA PÚBLICA",EDUCACIÓN,1397145.26,100,30/11/2016,1,51,ETCHOJOA,"DOMICILIO CONOCIDO",27.061382996096917,-109.60445076227188,86,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"CONSTRUCTORA ROPOC, S.A. DE C.V.","ING. ABEHEL MENDOZA ROJO","Ing. Jesús Ignacio Hernandez García",01/03/2016,01/03/2016,29/05/2016,17/08/2016,2016
ISIE-FP100-16-060,,0,,IO-926055986-E17-2016,"REHABILITACIÓN DE FIRMES, APLANADOS, PINTURA, VIDRIOS Y CANCELERÍA, REHABILITACIÓN DE RED SANITARIA, MUEBLES, PINTURA Y LUMINARIAS, EQUIPO DE AIRES, RAMPAS Y PISOS, BEBEDEROS Y LETRINA EN LA ESCUELA PRIMARIA NARCIZO MENDOZA DE LA LOCALIDAD DE NAVOBAXIA Y MUNICIPIO DE HUATABAMPO, SONORA.","LICITACIÓN SIMPLIFICADA","OBRA PÚBLICA",EDUCACIÓN,1343931.83,100,05/05/2018,1,37,HUATABAMPO,"DOMICILIO CONOCIDO",26.835549873089477,-109.67164278030396,74,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"ARQ. JESUS FERNANDO ACOSTA GAXIOLA","ING. ABEHEL MENDOZA ROJO","JESUS DANIEL DIAZ LUGO",03/03/2016,03/03/2016,31/05/2016,22/08/2016,2016
ISIE-FP100-16-061,,0,,IO-926055986-E18-2016,"REHABILITACIÓN DE CUBIERTAS, IMPERMEABILIZACIÓN, PINTURA, CANCELERÍA, INSTALACIONES ELÉCTRICAS, MUEBLES SANITARIOS, VITROPISO, AZULEJO, INSTALACIÓN ELÉCTRICA, AIREA ACONDICIONADOS, RAMPAS EN JARDIN DE NIÑOS VALENTIN GÓMEZ FARIAS DE LA LOCALIDAD Y MUNICIPIO DE HUATABAMPO, SONORA.","LICITACIÓN SIMPLIFICADA","OBRA PÚBLICA",EDUCACIÓN,1316576.05,100,26/07/2016,1,23,HUATABAMPO,"DOMICILIO CONOCIDO",26.819609034434944,-109.65084493160248,88,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"ING. JOEL TOSAME IBARRA","ING. ABEHEL MENDOZA ROJO","Ing. José David Velderrain Jacobo",03/03/2016,03/03/2016,31/05/2016,17/08/2016,2016
ISIE-FP100-16-066,,0,,,"(15-FP-0069) CONSTRUCCION DE MODULO DE SERVICIOS SANITARIOS, INSTALACIONES HIDRAULICA Y SANITARIA Y ALIMENTACION ELECTRICA, EN COLEGIO DE BACHILLERES (COBACH) ETCHOJOA, DE LA LOCALIDAD Y MUNICIPIO DE ETCHOJOA, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,865384.62,100,12/08/2016,2,17,ETCHOJOA,"RAFAELA RODRÍGUEZ 23, RASTRO, 85280 ETCHOJOA, SON., MÉXICO",26.90904674235871,-109.62228141725063,471,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"LC PROYECTOS Y CONSTRUCCIONES, S.A. DE C.V.","ING. ABEHEL MENDOZA ROJO","Ing. José David Velderrain Jacobo",03/03/2016,04/03/2016,01/06/2016,17/08/2016,2016
ISIE-FAMEB-16-081,,0,,,"(16-FC-0098) CONSTRUCCION DE UN AULA AISLADA EN CAM 07 JULIO GRACIA GONZALEZ EN LA LOCALIDAD DE BAHIA DE KINO,MUNICIPIO DE HERMOSILLO,SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,573102.67,100,02/03/2017,2,7,HERMOSILLO,"ACAPULCO 1533, BURRO LINDO, BAHÍA DE KINO, SON., MÉXICO",28.82302319825113,-111.93914875388145,121,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"HS SILVER,S.A. DE C.V","ING. RICARDO MONTOYA GONZALEZ",,08/02/2016,04/04/2016,02/06/2016,06/07/2016,2016
ISIE-FAMEB-16-079,,0,,,"(16-FC-0038) CONSTRUCCION DE UN AULA EN JARDIN DE NIÑOS NUEVA CREACION AGUA ZARCA EN LA LOCALIDAD DE AGUA ZARCA Y MUNICIPIO DE NOGALES, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,547169.73,100,16/09/2016,2,11,"HEROICA NOGALES","IMURIS - HEROICA DE NOGALES 10, AGUA ZARCA, SON., MÉXICO",31.16365676479903,-110.95318615436554,46,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"GRUPO DESARROLLO CONGRUUS, S.A. DE C.V.","JUAN ALBERTO MERLO VALENZUELA",,10/02/2016,04/04/2016,02/06/2016,11/07/2016,2016
ISIE-FAMEB-16-084,,0,,,"(16-FC-0097) CONSTRUCCIÓN DE UNA AULA Y OBRA EXTERIOR EN CAM ESTATAL, DE LA LOCALIDAD Y MUNICIPIO DE ALAMOS, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,563285.43,100,23/07/2016,2,6,ALAMOS,"ALBERTO GUTIÉRREZ, CENTRO, 85760 ALAMOS, SON., MÉXICO",27.022896101300613,-108.93347941339016,92,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"ING. JOEL TOSAME IBARRA","RAMON ALMADA RABAGO",,03/02/2016,04/04/2016,02/06/2016,06/07/2016,2016
ISIE-FP100-16-027,,0,,,"(15-FP-0027) REHABILITACION DE REGISTRO SANITARIO, CASETA DE PROTECCION PARA EQUIPO HIDRONEUMATICO Y CONEXIÓN DE HIDRONEUMATICO, SUMINISTRO E INSTALACION DE AIRE ACONDICIONADO, PASAMANOS PARA RAMPA, SALIDA DE VOZ Y DATOS, REHABILITACION DE FIRME DE CONCRETO, PUERTA DE ACCESO VEHICULAR, CONSTRUCCION DE BARDA PERIMETRAL Y PUERTA DE ACCESO PRINCIPAL EN ESCUELA PRIMARIA EJERCITO MEXICANO, DE LA LOCALIDAD Y MUNICIPIO DE HERMOSILLO, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,607928.26,100,20/08/2016,2,15,HERMOSILLO,"PROF ALFONSO LÓPEZ RIESGO 133, ALTARES, 83296 HERMOSILLO, SON., MÉXICO",29.016338357397554,-110.94343096017838,539,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"RCG DESARROLLOS S.A. DE C.V.","ARQ. LOPE SARACHO CASTAÑOS","Ing.José Ernesto Rodriguez Higuera",12/02/2016,13/02/2016,12/04/2016,15/06/2016,2016
ISIE-FP100-16-013,,0,,,"(15-FP-0024) REHABILITACIONES ELÉCTRICAS, SUSTITUCION DE CUBIERTA Y ESTRUCTURA DE CUBIERTA, MUROS DE ENRRASE, APLANADOS, PINTURA Y DE VIDRIOS, EN JARDIN DE NIÑOS DIANA LAURA DE COLOSIO, DE LA LOCALIDAD Y MUNICIPIO DE EMPALME, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,419295.68,100,17/02/2017,2,3,EMPALME,"GRAL. PLUTARCO ELÍAS CALLES 95, PITIC, 85310 EMPALME, SON., MÉXICO",27.96661207800667,-110.82336187370856,74,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"CI CONSTRUCCIONES, S.A. DE C.V.","ING. ALDO VELASCO MATA","Arq. Hector Gerardo Rentería Morales",12/02/2016,13/02/2016,28/03/2016,27/05/2016,2016
ISIE-FP100-16-081,,0,,IO-926055986-E38-2016,"REHABILITACIÓN DE LUMINARIAS, CUBIERTAS, APLANADOS, PINTURA, PISOS, MAMPARAS, RED SANITARIA, EQUIPO DE AIRES, RAMPAS Y BANQUETAS, CERCO EN EP JOSE MARIA PINO SUAREZ DE LA LOCALIDAD FUNDICIÓN Y MUNICIPIO DE NAVOJOA, SONORA.","LICITACIÓN SIMPLIFICADA","OBRA PÚBLICA",EDUCACIÓN,1277248.58,100,21/08/2016,1,24,NAVOJOA,"DOMICILIO CONOCIDO",27.328324571637168,-109.73473101854324,95,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"OBRAS Y SERVICIOS KCA, S.A. DE C.V.","ING. ABEHEL MENDOZA ROJO","Ing. Jesús Ignacio Hernandez García",01/04/2016,04/04/2016,22/06/2016,14/08/2016,2016
ISIE-FAMEB-16-153,,0,,,"(16-FC-0084) CONSTRUCCION DE UNA AULA EN ESCUELA PRIMARIA NUEVA CREACION, REAL DEL CARMEN, DE LA LOCALIDAD Y MUNICIPIO DE HERMOSILLO, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,574647.06,100,22/08/2016,2,7,HERMOSILLO,"ACCESO AL COLEGIO 45, MODELO, 83190 HERMOSILLO, SON., MÉXICO",29.098823888818092,-110.95407128334045,322,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"ORUBUS DESARROLLOS, S.A. DE C.V.","ING. RODRIGO BUSTAMANTE ROBLES",,20/04/2016,21/04/2016,19/06/2016,27/07/2016,2016
ISIE-FAFEF-16-030,,0,,ISIE-LS-EST-030-16,"REHABILITACION DE SANITARIOS, SUSTITUCION DE CRISTALES Y PISOS EN EP GENERAL ALVARO OBREGON, DE LA LOCALIDAD Y MUNICIPIO DE GUAYMAS, SONORA.","LICITACIÓN SIMPLIFICADA","OBRA PÚBLICA",EDUCACIÓN,916884.97,100,31/08/2016,1,20,GUAYMAS,"DOMICILIO CONOCIDO",27.923788950646333,-110.92044174671173,309,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"PROMOTORA MAJERUS, S. DE R.L.","ING. DAVID MADUEÑO ESMERIO",,08/03/2016,08/03/2016,05/06/2016,20/07/2016,2016
ISIE-FAMEB-16-083,,0,,,"16-FC-0095) CONSTRUCCIÓN DE UNA AULA CON DIVISIÓN EN ""T"" EN ESCUELA PRIMARIA MARGARITA MAZA DE JUAREZ USAER 127, DE LA LOCALIDAD DE PUEBLO YAQUI Y MUNICIPIO DE CAJEME, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,654213.7,100,13/07/2016,2,8,CAJEME,"FRANCISCO VILLA 113, ZONA URBANA, 85200 PUEBLO YAQUI, SON., MÉXICO",27.351423882644973,-110.03921270239516,142,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"ING. IVAN MLADOSICH ESTRADA","ING. IGNACIO VERDUZCO CHAIREZ",,01/04/2016,04/04/2016,02/06/2016,06/07/2016,2016
ISIE-FAMEB-16-055,,0,,,"(16-FC-0074) CONSTRUCCIÓN DE UNA AULA Y OBRA EXTERIOR EN ESCUELA PRIMARIA MA. JESUS MAYTORENA DE FOURCADE, DE LA LOCALIDAD Y MUNICIPIO DE GUAYMAS, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,558323.82,100,21/06/2016,2,8,GUAYMAS,"HERMOSILLO 7, LOMA LINDA, 85420 HEROICA GUAYMAS, SON., MÉXICO",27.94352623550681,-110.9301245212555,372,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"SANTA ROSA CONSTRUCCIONES S.A. DE C.V.","ARQ. JUAN MANUEL CORELLA FIGUEROA",,01/04/2016,04/04/2016,02/06/2016,06/07/2016,2016
ISIE-FAMEB-16-089,,0,,,"(16-FC-0066) CONSTRUCCION DE UNA AULA EN ESCUELA PRIMARIA EMILIANO ZAPATA, DE LA LOCALIDAD EL CASTILLO Y MUNICIPIO DE GUAYMAS, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,444674.61,100,06/07/2016,2,5,GUAYMAS,"CALLE BASE, FRANCISCO JAVIER MINA, SON., MÉXICO",27.520327370167067,-110.18391251564026,51,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"INMOBILIARIA VILMO, S.A. DE C.V.","ARQ. JUAN MANUEL CORELLA FIGUEROA",,01/04/2016,04/04/2016,02/06/2016,06/07/2016,2016
ISIE-FAMEB-16-093,,0,,,"(16-FC-0040) CONSTRUCCION DE UNA AULA AISLADA Y OBRA EXTERIOR EN JARDIN DE NIÑOS NUEVA CREACION, EN LA LOCALIDAD POBLADO MIGUEL ALEMAN ( LA DOCE) Y MUNICIPIO DE HERMOSILLO, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,512959.8,100,27/07/2016,2,5,HERMOSILLO,"AV. AQUILES SERDÁN 15, CENTRO, 83345 MIGUEL ALEMÁN, SON., MÉXICO",28.840444621790464,-111.47746682167053,188,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"C. LORENA CONCEPCIÓN MURILLO GELAIN","ING. RICARDO MONTOYA GONZALEZ",,01/04/2016,04/04/2016,02/06/2016,09/07/2016,2016
ISIE-FAMEB-16-102,,0,,,"(16-FC-0025) CONSTRUCCION DE UNA AULA AISLADA EM JARDIN DE NIÑOS NUEVA CREACION, DE LA LOCALIDAD Y MUNICIPIO DE HERMOSILLO, SONORA","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,414648.33,100,26/08/2016,2,6,HERMOSILLO,"AV. ARDILLAS 100, HACIENDA LOS ALCATRACES, 83140 HERMOSILLO, SON., MÉXICO",29.026942008242976,-110.97414493560791,174,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"PIECO PROYECTOS DE INTERMEDIACION ECONOMICOS, S.A. DE C.V.","ING. RODRIGO BUSTAMANTE ROBLES",,01/04/2016,04/04/2016,02/06/2016,09/07/2016,2016
ISIE-FP100-16-079,,0,,IO-926055986-E36-2016,"REHABILITACIÓN DE CUBIERTA, IMPERMEABILIZACIÓN, PINTURA, INSTALACION ELÉCTRICA, CONSTRUCCIÓN DE POZO DE ABSORCIÓN, FOSA, CISTERNA, BEBEDEROS Y SERVICIOS SANITARIOS, AIRES ACONDICIONADOS, RAMPAS, PISOS, REGISTRO, CERCO EN JN IM ILI KARY DE LA LOCALIDAD DE GUASIMAS Y MUNICIPIO DE GUAYMAS, SONORA.","LICITACIÓN SIMPLIFICADA","OBRA PÚBLICA",EDUCACIÓN,1518983.75,100,07/09/2016,1,23,GUAYMAS,"DOMICILIO CONOCIDO",27.88582560508498,-110.58168143033981,77,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"DISEÑO Y CONSTRUCCION DEL NOROESTE SA DE CV","HECTOR ANDRADE MOJICA","Arq. Hector Gerardo Rentería Morales",01/04/2016,04/04/2016,22/06/2016,05/08/2016,2016
ISIE-FAMMES-16-001,,0,,ISIE-LS-EST-020-16,"CONSTRUCCIÓN DE DOS AULAS Y OBRA EXTERIOR EN CECYTES HERMOSILLO IV, DE LA LOCALIDAD Y MUNICIPIO DE HERMOSILLO, SONORA.","LICITACIÓN SIMPLIFICADA","OBRA PÚBLICA",EDUCACIÓN,1237315.5,100,25/07/2016,1,6,HERMOSILLO,"DOMICILIO CONOCIDO",29.08094953672487,-110.94218909740448,673,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"GYCR SOLUCIONES INTEGRALES PARA LA CONSTRUCCION, S.A. DE C.V.","ING. JOSE ENMANUEL OROZCO AISPURO",,12/04/2016,12/04/2016,25/06/2016,05/08/2016,2016
ISIE-FAMMES-16-003,,0,,ISIE-LS-EST-024-16,"REHABILITACIÓN ELÉCTRICA GENERAL EN COBACH VILLA DE SERIS, DE LA LOCALIDAD Y MUNICIPIO DE HERMOSILLO, SONORA.","LICITACIÓN SIMPLIFICADA","OBRA PÚBLICA",EDUCACIÓN,1166589.14,100,17/08/2016,1,5,HERMOSILLO,"DOMICILIO CONOCIDO",29.067092787616836,-110.95517367124557,921,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"IEL LUCERO SC DE RL DE CV","JOSE OSWALDO MENDEZ FLORES",,12/04/2016,12/04/2016,25/06/2016,05/08/2016,2016
SIDUR-ED-15-039,,0,,XX-926006995-X33-2015,"RECARPETEO CON MICROCARPETA ASFÁLTICA DE 3 CMS DE ESPESOR EN VARIAS CALLES Y AVENIDAS DE LA LOCALIDAD Y MUNICIPIO DE HERMOSILLO SONORA","LICITACIÓN PÚBLICA","OBRA PÚBLICA","CAMINOS Y CARRETERAS",8412238.66,100,15/07/2016,7,42,HERMOSILLO,"VARIAS CALLES Y AVENIDAS",29.128593,-110.969211,500,"SECRETARÍA DE INFRAESTRUCTURA Y DESARROLLO URBANO","DIRECCIÓN GENERAL DE PROYECTOS E INGENIERIA","DIRECCIÓN GENERAL DE EJECUCIÓN DE OBRAS","TECNOASFALTOS Y TERRACERIAS, S.A. DE C.V.","ING. ROMAN VALENZUELA LEÓN",,18/11/2015,19/11/2015,18/12/2015,18/02/2016,2015
SIDUR-ED-15-040,,0,,XX-926006995-X34-2015,"RECARPETEO CON MICROCARPETA ASFÁLTICA DE 3 CMS DE ESPESOR EN VARIAS CALLES Y AVENIDAS DE LA LOCALIDAD Y MUNICIPIO DE HUATABAMPO SONORA","LICITACIÓN PÚBLICA","OBRA PÚBLICA","CAMINOS Y CARRETERAS",4868065.41,100,28/05/2016,8,10,HUATABAMPO,"VARIAS CALLES Y AVENIDAS",26.833248,-109.644848,30475,"SECRETARÍA DE INFRAESTRUCTURA Y DESARROLLO URBANO","DIRECCIÓN GENERAL DE PROYECTOS E INGENIERIA","DIRECCIÓN GENERAL DE EJECUCIÓN DE OBRAS","ING. LUIS ENRIQUE PEÑA RODRIGO","ING. VICTOR COTA LEYVA",,13/11/2015,19/11/2015,18/12/2015,18/02/2016,2015
SIDUR-ED-15-041,,0,,XX-926006995-X35-2015,"RECARPETEO CON MICROCARPETA ASFÁLTICA DE 3 CMS DE ESPESOR EN VARIAS CALLES Y AVENIDAS DE LA LOCALIDAD Y MUNICIPIO DE EMPALME SONORA","LICITACIÓN PÚBLICA","OBRA PÚBLICA","CAMINOS Y CARRETERAS",3275656.65,100,28/05/2016,11,18,EMPALME,"VARIAS CALLES Y AVENIDAS",27.959731,-110.803032,20,"SECRETARÍA DE INFRAESTRUCTURA Y DESARROLLO URBANO","DIRECCIÓN GENERAL DE PROYECTOS E INGENIERIA","DIRECCIÓN GENERAL DE EJECUCIÓN DE OBRAS","INGENIEROS CIVILES, S.A. DE C.V.","ING. ALFONSO PARRA VILLARREAL",,20/11/2015,20/11/2015,19/12/2015,19/02/2016,2015
SIDUR-ED-15-042,,0,,XX-926006995-X36-2015,"RECARPETEO CON MICROCARPETA ASFÁLTICA DE 3 CMS DE ESPESOR EN VARIAS CALLES Y AVENIDAS DE LA LOCALIDAD DE CIUDAD OBREGÓN MUNICIPIO DE CAJEME SONORA","LICITACIÓN PÚBLICA","OBRA PÚBLICA","CAMINOS Y CARRETERAS",5404780.63,100,28/05/2016,9,32,CAJEME,"VARIAS CALLES Y AVENIDAS",27.463473,-109.939759,409,"SECRETARÍA DE INFRAESTRUCTURA Y DESARROLLO URBANO","DIRECCIÓN GENERAL DE PROYECTOS E INGENIERIA","DIRECCIÓN GENERAL DE EJECUCIÓN DE OBRAS","INGENIEROS CIVILES, S.A. DE C.V.","ING. JERXES FLORES SEPULVEDA",,20/11/2015,20/11/2015,19/12/2015,19/02/2016,2015
SIDUR-ED-15-043,,0,,XX-926006995-X37-2015,"RECARPETEO CON MICROCARPETA ASFÁLTICA DE 3 CMS DE ESPESOR EN VARIAS CALLES Y AVENIDAS DE LA LOCALIDAD Y MUNICIPIO DE ETCHOJOA SONORA","LICITACIÓN PÚBLICA","OBRA PÚBLICA","CAMINOS Y CARRETERAS",3605068.1,100,28/05/2016,9,15,ETCHOJOA,"VARIAS CALLES Y AVENIDAS",26.91222222,-109.6313889,10,"SECRETARÍA DE INFRAESTRUCTURA Y DESARROLLO URBANO","DIRECCIÓN GENERAL DE PROYECTOS E INGENIERIA","DIRECCIÓN GENERAL DE EJECUCIÓN DE OBRAS","ING. LUIS ENRIQUE PEÑA RODRIGO","ING. VICTOR COTA LEYVA",,13/11/2015,20/11/2015,19/12/2015,19/02/2016,2015
SIDUR-PF-15-063,,0,,LO-926006995-N38-2015,"RECONSTRUCCION DEL CAMINO BACABACHI HUATABAMPO VARIOS TRAMOS DEL KM 5+600 AL KM 25+500, EN LA LOCALIDAD Y MUNICIPIO DE NAVOJOA, SONORA","LICITACIÓN PÚBLICA","OBRA PÚBLICA","CAMINOS Y CARRETERAS",15050219.25,100,03/11/2016,7,37,NAVOJOA,"VARIOS TRAMOS",26.893736,-109.394187,31,"SECRETARÍA DE INFRAESTRUCTURA Y DESARROLLO URBANO","DIRECCIÓN GENERAL DE PROYECTOS E INGENIERIA","DIRECCIÓN GENERAL DE EJECUCIÓN DE OBRAS","TESIA CONSTRUCCIONES, S.A. DE C.V.","ING. VICTOR COTA LEYVA",,07/12/2015,21/12/2015,03/06/2016,03/08/2016,2015
SIDUR-PF-15-064,,0,,LO-926006995-N39-2015,"RECONSTRUCCION DE CAMINO CALLE 600 VARIOS TRAMOS DEL KM 20+100 AL KM 40+700 DE VARIAS LOCALIDADES DEL MUNICIPIO DE CAJEME, SONORA","LICITACIÓN PÚBLICA","OBRA PÚBLICA","CAMINOS Y CARRETERAS",7382663.62,100,19/08/2016,6,37,CAJEME,"VARIAS LOCALIDADES",27.408364,-110.064913,650,"SECRETARÍA DE INFRAESTRUCTURA Y DESARROLLO URBANO","DIRECCIÓN GENERAL DE PROYECTOS E INGENIERIA","DIRECCIÓN GENERAL DE EJECUCIÓN DE OBRAS","MEZQUITE CONSTRUCCIONES, S.A. DE C.V.","ARQ. ALEJO QUINTERO MATUS",,15/12/2015,22/12/2015,20/05/2016,20/07/2016,2015
SIDUR-PF-15-065,,0,,LO-926006995-N40-2015,"RECONSTRUCCION DE CAMINO CALLE 900 VARIOS TRAMOS DEL KM 8+200 AL KM 36+139 DE VARIAS LOCALIDADES DEL MUNICIPIO DE CAJEME, SONORA","LICITACIÓN PÚBLICA","OBRA PÚBLICA","CAMINOS Y CARRETERAS",7521996.93,100,25/11/2016,6,29,CAJEME,"VARIAS LOCALIDADES",27.354172,-110.016676,485,"SECRETARÍA DE INFRAESTRUCTURA Y DESARROLLO URBANO","DIRECCIÓN GENERAL DE PROYECTOS E INGENIERIA","DIRECCIÓN GENERAL DE EJECUCIÓN DE OBRAS","EXPLORACIONES MINERAS DEL DESIERTO, S.A. DE C.V.","ARQ. ALEJO QUINTERO MATUS",,28/12/2015,28/12/2015,26/05/2016,26/07/2016,2015
SIDUR-PF-15-075,,0,,LO-926006995-N53-2015,"CONSTRUCCION DE EDIFICIO PARA ALBERGAR EL JUZGADO DE ORALIDAD PENAL, CON SEDE EN CIUDAD OBREGON, EN LA LOCALIDAD DE CIUDAD OBREGON  MUNICIPIO DE CAJEME, SONORA","LICITACIÓN PÚBLICA","OBRA PÚBLICA",INFRAESTRUCTURA,21702894.24,84.1,21/04/2017,7,92,CAJEME,"CIUDAD OBREGON",27.525030,-109.927632,409,"SECRETARÍA DE INFRAESTRUCTURA Y DESARROLLO URBANO","DIRECCIÓN GENERAL DE PROYECTOS E INGENIERIA","DIRECCIÓN GENERAL DE EJECUCIÓN DE OBRAS","FUERZA DE APOYO CONSTRUCTIVA DE OCCIDENTE, S.A. DE C.V.","ING. JERXES FLORES SEPULVEDA",,30/12/2015,31/12/2015,29/04/2016,29/06/2016,2015
